id,last_message_time,message,message_count
514706,05.03.2024,"colsi pris en charge par Chronospost aujourd'hui",14
514887,29.02.2024,"Bonjour,<br><br>Oui vous pouvez m&#039;envoyer les pi&egrave;ces ainsi que le module svp",24
514924,04.03.2024,"<strong>Bonjour cher magasin,<br></strong><br>Merci de bien vouloir nous envoyer <strong>une preuve d'envoie</strong>.<br>Nous vous remercions pour votre confiance et restons à votre disposition.<br>Cordialement,<br>Service Après-Vente SWAP<br>",8
515017,05.03.2024,"Bonjour cher client,<br><br>La machine se trouve actuellement à la station de réparation ALAIN JEANNEAU.<br><br>Nous vous remercions pour votre confiance et restons à votre disposition.<br><br>Cordialement,<br><br>Service Après-Vente SWAP",18
515306,13.02.2024,"Derniere relance avant retour produit dans l'etat .<br><br>RELANCE nous n'avons pas de réponse<article>Bonjour,<br><br>Constat : moteur bloqué par manque d'huile<br>Réparation : remplacement moteur complet<br><br>Malgré divers essais et tests, votre machine n'est pas prise en garantie<br>Votre machine est irréparable, pas de pièces ou réparation supérieure à la valeur du produit.<br><br><br><em>Castorama, Veuillez joindre ou confirmer le n° de BCPE (Bon de commande de prestation extérieure) pour le fournisseur n° SAP 506931 SWAP.</em><br><h4><em>29 € ht le diagnostic</em></h4>si vous souhaitez le transport retour il faut rajouter 51.30 € HT merci<br><br>Vous pouvez consulter sur le ticket, le devis pour avoir le détail de ce qui est facturé. La machine vous sera renvoyée dès que vous nous aurez donné l'accord de paiement indiqué ci-dessus.<br><br>Au bout de plusieurs relances, swap pourra vous renvoyer la machine avec la facture directement.<br><br>Si vous ne souhaitez pas récupérer la machine, veuillez indiquer que vous autorisez le recyclage, notez que les frais de diagnostic restent à votre charge.<br><br>Nous restons à votre disposition, n'hésitez pas à nous contacter si vous avez besoin de précisions ou pour toutes demandes.<br><br>Cordialement,<br>Service après-vente SWAP</article><footer><div>29/12/2023 18:57</div></footer>",3
515322,29.02.2024,"Cher Magasin,<br><br>La pièce requise pour la réparation du produit n'est pas encore en stock.<br><br>En cas de litige éventuel, nous vous encourageons à contacter votre centrale afin de trouver une solution appropriée.<br><br>Cordialement,<br><br>Service après-vente SWAP<br>",17
515441,23.02.2024,"Relance <br><br>Bonjour,<article><br>Vous pouvez consulter le devis ou le retrouver dans les DOCUMENTS, veuillez indiquer votre réponse sur le ticket. Accepté ou refusé.<br><br>Vous disposez d'un délai maximum de 15 jours à partir de la date d'envoi du devis.<br>Si vous acceptez le devis, la réparation sera faite et la machine vous sera renvoyée dans les meilleurs délais.<br>Rappel : les pièces machines Kingfisher ne vous sont pas facturées. Pensez à les chiffrer pour votre client.<br>Sauf pièces pour machines moteur HONDA ou Briggs&Stratton, elles sont facturées.<br><br>Pour tout refus, nous vous demanderons une participation au diagnostic/recherche de panne et aux frais de renvoi du produit.<br>Les frais de transport peuvent être retiré si vous préférez récupérer vous même le produit, si c'est le cas, indiquez le sur le ticket, ils seront retirés sur la facture.<br><em>Montant refus : euros HT (Forfait diagnostic 29€+ transport51.30)</em><br><br>Dès que vous aurez accepté ou refusé et avant retour du produit, nous vous demanderons le paiement :<br><em><br><em>Brico Dépôt, veuillez transmettre une commande client à SWAP C126410, correspondant au montant HT et en y indiquant le numéro de ticket.</em><br>Nous restons à votre disposition, n'hésitez pas à nous contacter si vous avez besoin de précisions ou pour toutes demandes.<br><br>Cordialement.<br>Service après-vente SWAP<footer>16/02/2024 08:54<form><button></button></form></footer></em></article>",8
515736,23.02.2024,"Bonjour chère station,<br><br>Nous vous remercions de bien vouloir renseigner votre diagnostic informatiquement et faire votre demande de pièce et main d'œuvre nécessaire.<br>Nous vous remercions pour votre confiance et restons à votre disposition.<br><br>Cordialement,<br><br>Service Après-Vente SWAP",15
515759,06.02.2024,"Bonjour, <br><br>Pièce reçu? <br><br>Cordialement,",8
516037,04.03.2024,"Bonjour Chère Station partenaire ,<br><br>Suite à la validation de l'attestation de non réparation, nous allons récupérer <strong><u>la machine ainsi que les pièces envoyées</u> </strong>au sein de nos entrepôts<br><u><br><strong>Pour cela, nous vous remercions de bien vouloir:</strong></u><br>1) Sélectionner un transport retour à la charge de SWAP sur l'interface ticket dans l'onglet "transport organisé par SWAP"<br><br>2) Sélectionner l'adresse "SWAP Verdun" comme destinataire<br><br>3) Renseigner la date souhaitée pour le ramassage<br><br>4) Coller le document <strong><u>ANR </u></strong>(attestation de non réparation) sur le colis/palette disponible dans l'onglet "document" du ticket en haut à droite<br><br><u><strong>Une étiquette de retour vous sera transmise sur le ticket</strong></u><br><br>En vous remerciant par avance.<br><br>Dans l'attente de votre retour.<br><br>Cordialement,<br><br>Service Après-Vente SWAP",17
516110,05.03.2024,"<strong>Bonjour Cher station,<br><br></strong>Veuillez noter que les pièces demandées vous ont été livrées à la date du <strong>mercredi, février 21 <strong>à 14:05</strong></strong> merci de bien vouloir procéder à la réparation de la machine.<br>Nous vous remercions pour votre confiance et restons a votre disposition.<br>Cordialement,<br>Service après-vente SWAP<br>",12
516112,26.01.2024,"fait partie des machines bloquées fermeture juridique TDCMC",4
516113,29.02.2024,"Bonjour Mr VIAL,<br><br>Je vous confirme la bonne réception de la machine.<br><br>Cordialement, <br><br>Service après-vente SWAP",15
516192,26.02.2024,AZ000013,8
516326,05.03.2024,"commande AZ000035",19
516336,13.02.2024,"Bonjour,<br><br>Relance <br><br>

Vous pouvez consulter le devis ou le retrouver dans les
DOCUMENTS, veuillez indiquer votre réponse sur le ticket. Accepté ou refusé<br><br>

<strong>Vous disposez d'un délai maximum de 15 jours à partir de la
date d'envoi du devis.<br></strong><br>

Si vous acceptez le devis, la réparation sera faite et la
machine vous sera renvoyée dans les meilleurs délais. <br><br><em><br></em><br>

Si vous ne souhaitez pas récupérer la machine, veuillez indiquer que vous autorisez le recyclage, notez que les frais de diagnostic restent à votre charge.<br><br>

Nous restons à votre disposition, n'hésitez pas à nous
contacter si vous avez besoin de précisions ou pour toutes demandes.<br><br>

Cordialement. <br>

Service après-vente SWAP<br>",5
516405,05.02.2024,"Bonjour,<br><br>Sauf erreur de notre part, nous n'avons pas eu de retour pour ce dossier.<br><br>Nous vous remercions de bien vouloir nous répondre afin de pouvoir traiter votre demande.<br><br>Sans réponse de votre part nous nous verrons obligés de procéder à la clôture administrative de ce Ticket.<br><br>Nous vous remercions pour votre compréhension<br><br>Cordialement,<br><br>Service Après-Vente SWAP",3
516416,05.03.2024,"commande AZ000036",12
516467,13.02.2024,"Derniere relance avant retour dans l'etat facturé.<br><br>Bonjour,<br><br>Constat : manque d'huile moteur HS<br>Malgré divers essais et tests, votre machine n'est pas prise en garantie pour une des raisons suivantes :<br><br>Votre machine est irréparable, pas de pièces ou réparation supérieure à la valeur du produit.<br><br><em>Castorama, Veuillez joindre ou confirmer le n° de BCPE (Bon de commande de prestation extérieure) pour le fournisseur n° SAP 506931 SWAP.<br>Montant 62.30 HT diagnostic et transport retour</em><br><br>Vous pouvez consulter sur le ticket, le devis pour avoir le détail de ce qui est facturé. La machine vous sera renvoyée dès que vous nous aurez donné l'accord de paiement indiqué ci-dessus.<br><br>Si vous ne souhaitez pas récupérer la machine, veuillez indiquer que vous autorisez le recyclage, notez que les frais de diagnostic restent à votre charge.<br><br>Nous restons à votre disposition, n'hésitez pas à nous contacter si vous avez besoin de précisions ou pour toutes demandes.<br><br>Cordialement,<br>Service après-vente SWAP<br><br>29/12/2023 18:27<br>",3
516498,04.03.2024,"<strong>Bonjour Cher station,<br></strong>Veuillez noter que les pièces demandées vous ont été livrées à la date du <strong>15/02/2024</strong> merci de bien vouloir procéder à la réparation de la machine.<br>Nous vous remercions pour votre confiance et restons a votre disposition.<br>Cordialement,<br>Service après-vente SWAP",18
516587,14.02.2024,"Bonjour,<br><br>Vous pouvez consulter le devis ou le retrouver dans les DOCUMENTS, veuillez indiquer votre réponse sur le ticket. Accepté ou refusé.<br><br><strong>Vous disposez d'un délai maximum de 15 jours à partir de la date d'envoi du devis.</strong><br>Si vous acceptez le devis, la réparation sera faite et la machine vous sera renvoyée dans les meilleurs délais.<br>Rappel : les pièces machines Kingfisher ne vous sont pas facturées. Pensez à les chiffrer pour votre client.<br>Sauf pièces pour machines moteur HONDA ou Briggs&Stratton, elles sont facturées.<br><br>Les frais de transport peuvent être retiré si vous préférez récupérer vous même le produit, si c'est le cas, indiquez le sur le ticket, ils seront retirés sur la facture.<br><br>Dès que vous aurez accepté ou refusé et avant retour du produit, nous vous demanderons le paiement :<br><em><br><strong></strong><em><strong>Brico Dépôt</strong>, veuillez transmettre une commande client à SWAP C126410, correspondant au montant HT et en y indiquant le numéro de ticket.<br></em></em><br>Nous restons à votre disposition, n'hésitez pas à nous contacter si vous avez besoin de précisions ou pour toutes demandes.<br><br>Cordialement.<br>Service après-vente SWAP",2
516600,05.03.2024,"Bonjour, <br><br>Sauf erreur de notre part, nous n'avons pas eu de retour pour ce dossier.<br><br>Nous vous remercions de bien vouloir nous répondre afin de pouvoir traiter votre demande.<br><br>Nous vous remercions pour votre compréhension<br><br>Cordialement, <br><br>Service Après-Vente SWAP",16
516683,04.03.2024,"Bonjour, <br><br>Sauf erreur de notre part, nous n'avons pas eu de retour pour ce dossier.<br><br>Nous vous remercions de bien vouloir nous répondre afin de pouvoir traiter votre demande.<br><br>Sans réponse de votre part nous nous verrons obligés  de procéder à la clôture administrative de ce Ticket.<br><br>Nous vous remercions pour votre compréhension<br><br>Cordialement, <br><br>Service Après-Vente SWAP",12
516889,29.02.2024,"Bonjour Madame/Monsieur <br>Nous avons
préconisé une réparation en station, <br>

Nous vous invitons à contacter la station
sans plus attendre, sans retour de votre part vis-à-vis de ce dossier, et
réception de la machine dans nos centres de réparation dans un délais de
15jours nous serons obligés de fermer votre dossier.  <br>

Bien cordialement <br>

Service SWAP<br>",8
517135,09.02.2024,"Bonjour,<br><br>Vous mettez un mois &agrave; r&eacute;pondre alors que nous n&#039;avons que 30 jours pour solutionner nos clients. De plus, il s&#039;agit d&#039;une panne au d&eacute;ballage : le client a achet&eacute; son produit le 4 janvier et nous l&#039;a ramen&eacute; le 6 janvier.<br><br>Nous n&#039;avons malheureusement pas toutes ces informations.<br>Nous avons d&ucirc; solutionner notre client par un avoir car il est difficilement concevable de le faire patienter tout ce temps pour un produit qu&#039;il vient d&#039;acheter.<br><br>Merci de nous envoyer une attestation de non r&eacute;parabilit&eacute; (ANR) afin que SIPLEC nous fasse un avoir.<br><br>Cordialement,<br><br>Kevin Dupuy<br>Gestionnaire SAV<br>E.Leclerc Portail SODHYOUEST<br>kdupuy@e-leclerc.re",5
517170,28.02.2024,"Bonjour swap,<br>Est-il possible de me valider l&#039;avoir de diagnostic.<br><br>Cordialement<br>Olivia",7
517180,28.02.2024,"Bonjour ,<br>La partie "lanceur " est garantie 3 mois apres date d'achat (25/10/2023) , le ticket ayant été crée le 08/01/2024 il rentre dans le cadre de la garantie .<br>Cordialement, <br><br>Service après-vente SWAP<br>",7
517228,10.02.2024,"Bonjour,<br><br>Vous pouvez consulter le devis ou le retrouver dans les DOCUMENTS, veuillez indiquer votre réponse sur le ticket. Accepté ou refusé.<br><br><strong>Vous disposez d'un délai maximum de 15 jours à partir de la date d'envoi du devis.</strong><br>Si vous acceptez le devis, la réparation sera faite et la machine vous sera renvoyée dans les meilleurs délais.<br>Rappel : les pièces machines Kingfisher ne vous sont pas facturées. Pensez à les chiffrer pour votre client.<br>Sauf pièces pour machines moteur HONDA ou Briggs&Stratton, elles sont facturées.<br><br>Pour tout refus, nous vous demanderons une participation au diagnostic/recherche de panne et aux frais de renvoi du produit.<br>Les frais de transport peuvent être retiré si vous préférez récupérer vous même le produit, si c'est le cas, indiquez le sur le ticket, ils seront retirés sur la facture.<br><em><strong>Montant refus </strong>: 115 euros HT (Forfait diagnostic 40+ transport 75)</em><br><br>Dès que vous aurez accepté ou refusé et avant retour du produit, nous vous demanderons le paiement :<br><br><br><em><strong>Castorama</strong>, veuillez nous transmettre le n° de commande ou de BCPE (Bon de commande de prestation extérieure) pour le fournisseur n° SAP 506931 SWAP.<br><em><br></em></em><br>Nous restons à votre disposition, n'hésitez pas à nous contacter si vous avez besoin de précisions ou pour toutes demandes.<br><br>Cordialement.<br>Service après-vente SWAP",4
