id,creation_date,last_log_time,ref,id_arbo,marque,id_status,status,contrat,type_ticket,ticket_admin,read,distributeur,station,code_barres,date_achat,ticket_total_log_count,ticket_log_count_today
524601,29.02.2024,04.03.2024,HFBE725TS,49,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"LEROY MERLIN ANGERS 054 ","SWAP 53",3661602024985,2023-02-21,6,0
524602,29.02.2024,04.03.2024,HTRT42-1,35,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"JYRIC - BRICOMARCHE pdv03774","BVM MOTOCULTURE",3661602028372,2023-01-07,6,0
524604,29.02.2024,01.03.2024,HTRT42-1,35,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"Mr BRICOLAGE BRICO BALARUC","JACK'S ATELIER MOBILE MOTOCULTURE ",3661602028372,2023-10-23,5,0
524650,29.02.2024,01.03.2024,HTRT42-1,35,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"MR BRICOLAGE CHAMPNIERS",SAV16,3661602028372,2022-03-03,5,0
524651,29.02.2024,01.03.2024,HEL2525C2-1,39,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"MR BRICOLAGE ALBI SARL ALBRICO","AFFUTAGE MOTOCULTURE ROUMEGOUS",3661602007100,2022-11-08,8,0
524653,29.02.2024,29.02.2024,TTLMP170SP53,62,TITAN,16,"La station doit faire un diagnostic de la machine.",KINGFISHER,"Demande de Garantie",Leonel,1,"BRICO DEPOT 2377 BRUAY-LA-BUISSIERE",NULL,5063022057426,2023-05-18,2,0
524654,29.02.2024,04.03.2024,LH63,217,"NO NAME",16,"La station doit faire un diagnostic de la machine.","SIPLEC - LITTAN","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICO LECLERC MONTARGIS AMILLY ",ARMREPAR,3459223605634,2023-04-22,5,0
524655,29.02.2024,01.03.2024,"BG OM 43 (SLN43F)",58,BESTGREEN,16,"La station doit faire un diagnostic de la machine.","BCM Sunray","Demande de Garantie","02 - Agent Administratif SWAP",1,"JYRIC - BRICOMARCHE pdv03774",NULL,3505391130758,2023-04-20,6,0
524656,29.02.2024,01.03.2024,RPEP850-2P-1,134,REDSTONE,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"LEROY MERLIN POITIERS 051","SWAP 13",3351840849128,2023-10-11,11,0
524657,29.02.2024,04.03.2024,FELPRO25,39,FEIDER,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"MR BRICOLAGE GRANVILLE YQUELON",MAT'DOC,3661602030290,2023-11-18,6,0
524658,29.02.2024,01.03.2024,TT159PPW,105,TITAN,16,"La station doit faire un diagnostic de la machine.",KINGFISHER,"Demande de réparation en station.",Leonel,1,"BRICO DEPOT CHALONS EN CHAMPAGNE 2369 ","MANU MOTO",5063022057488,2023-07-24,4,0
524660,29.02.2024,01.03.2024,TTCSP49,62,TITAN,16,"La station doit faire un diagnostic de la machine.","KINGFISHER (Bronze)","Demande de réparation en station.",Leonel,1,"BRICO DEPOT CHALONS EN CHAMPAGNE 2369 ","SAN JOSE MATERIELS JARDIN ",5059340255989,2024-01-18,4,0
524661,29.02.2024,01.03.2024,"CSP2525 (PN2500-2A)",39,BRICOMARCHE,16,"La station doit faire un diagnostic de la machine.","BCM Johnwin","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"THEAU - BRICOMARCHE PDV20155","MANU MOTO",3999991696699,2023-03-01,4,0
524662,29.02.2024,04.03.2024,"BG B2800 (MK-L772)",72,BESTGREEN,16,"La station doit faire un diagnostic de la machine.","BCM Johnwin","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BOUJE - BRICOMARCHE pdv06288","SWAP 13",3505391106586,2023-09-07,8,0
524666,29.02.2024,01.03.2024,HY80-A-2,95,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de Garantie","01 - Agent Technique SWAP",1,"CASTORAMA DUNKERQUE N° 2313",NULL,3661602008701,2024-02-26,3,0
524668,29.02.2024,01.03.2024,FC2600PAP,1044,FEIDER,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de Garantie","Florian MERCURI",1,"BRICO DEPOT 1704 PERPIGNAN - CLAIRA",NULL,3661602050014,2023-07-19,3,0
524671,29.02.2024,01.03.2024,HMTC100-A,77,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de Garantie",Jan,0,"PENZO sro",NULL,3661602040435,2024-01-30,2,0
524704,01.03.2024,01.03.2024,FCPR852-A,135,FEIDER,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de Garantie","03 - Agent Vérification SWAP",1,"BRICO DEPOT CASTRES - SOUAL 1900 ",NULL,3661602021793,2024-02-09,1,0
524707,01.03.2024,01.03.2024,"CSP2525 (PN2500-2A)",39,BRICOMARCHE,38,"Le client doit indiquer s'il accepte ou non le devis SWAP","BCM Johnwin","Prise en charge Hors Garantie","02 - Agent Administratif SWAP",1,"Bricomarché Romilly sur seine","SWAP 54",3999991696699,2023-01-03,4,0
524712,01.03.2024,01.03.2024,81967950,62,STERWINS,2,"La station a fait une demande de réparation qui doit être modérée par un admin.","LEROY MERLIN FR - STERWINS","Demande de réparation en station.",Roulio,0,"LEROY MERLIN BREST 193","MOTOCULTURE DE L'AULNE",3276000429890,2023-07-29,5,0
524714,01.03.2024,01.03.2024,HBP1200,513,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"CASTORAMA COLMAR N°1443","ETS SCHLAEDER",3661602024169,2022-03-12,5,0
524722,01.03.2024,02.03.2024,ELMP145SP46,62,ERBAUER,39,"Le client a accepté le devis, la station peut commencer la réparation",KINGFISHER,"Prise en charge Hors Garantie",Leonel,1,"BRICO DEPOT 2374 PAU - MAZERES-LEZONS",SAV16,5059340124445,2023-07-02,5,0
524723,01.03.2024,01.03.2024,CSP2525,39,BRICOMARCHE,38,"Le client doit indiquer s'il accepte ou non le devis SWAP","BCM Dunsch","Prise en charge Hors Garantie","02 - Agent Administratif SWAP",1,"RYSBA - BRICOMARCHE pdv02389","SWAP 54",3999991605301,2023-11-25,4,0
524724,01.03.2024,01.03.2024,HBT75-1,73,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICORAMA - SAINT-PIERRE-LES-ELBEUF pdv08285","SWAP Reused 82",3661602024305,0000-00-00,7,0
524727,01.03.2024,01.03.2024,TTLMP875SP56VS,62,TITAN,16,"La station doit faire un diagnostic de la machine.",KINGFISHER,"Demande de réparation en station.",Leonel,1,"BRICO DEPOT TOURLAVILLE N°2353","WIART ETS ",5063022057457,2023-05-17,4,0
524728,01.03.2024,01.03.2024,74540,402,BESTGREEN,16,"La station doit faire un diagnostic de la machine.","BCM Sunray","Demande de Garantie","03 - Agent Vérification SWAP",1,"MANIBER - BRICOMARCHE PDV20351",NULL,,2023-09-23,1,0
524731,01.03.2024,01.03.2024,LR180-L-EU,182,SENIX,16,"La station doit faire un diagnostic de la machine.","YAT - Robots","Demande de Garantie","02 - Agent Administratif SWAP",1,"E.Leclerc SAINT NICOLAS DE REDON",NULL,3459223609113,2023-03-01,2,0
524733,01.03.2024,04.03.2024,"BGTDEN4640VT (TPLM3618 pro)",189,"BESTGREEN EXPERT",16,"La station doit faire un diagnostic de la machine.","BCM FAIRYWARE","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"SOCOBRI - BRICOMARCHE pdv20175","SWAP 54",3505391106708,2023-05-13,6,0
524736,01.03.2024,05.03.2024,IOTA,1210,FEIDER,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"LECLERC MONTAUBAN-AUSSONNE","SWAP 54",3661602050229,2023-11-08,12,1
524739,01.03.2024,04.03.2024,"BG B2800-22",72,BESTGREEN,16,"La station doit faire un diagnostic de la machine.","BCM Johnwin","Demande de réparation en station.","02 - Agent Administratif SWAP",0,"SOJEBRI - BRICOMARCHE pdv20126","SWAP 13",3505391106586,2024-02-29,7,0
524740,01.03.2024,04.03.2024,TTLMP750SP53,62,TITAN,16,"La station doit faire un diagnostic de la machine.",KINGFISHER,"Demande de réparation en station.",Leonel,1,"BRICO DEPOT TOURLAVILLE N°2353","AUVRAY MOTOCULTURE",5063022057471,2023-07-31,6,0
524742,01.03.2024,05.03.2024,TTLMP170SP53-SOLO,62,TITAN,16,"La station doit faire un diagnostic de la machine.",KINGFISHER,"Demande de réparation en station.",Leonel,1,"BRICO DEPOT ROUEN - MONT RIBOUDET 1750 ",GUILBERT,5063022057402,2023-06-24,5,2
524743,01.03.2024,01.03.2024,DML504WTR,62,GGP,16,"La station doit faire un diagnostic de la machine.","HG Divers","Demande de réparation en station.",Sylvie,1,"LEROY MERLIN NANCY SUD 130","SWAP 54",,2024-03-01,3,0
524744,01.03.2024,05.03.2024,TTLMP170SP53,62,TITAN,16,"La station doit faire un diagnostic de la machine.",KINGFISHER,"Demande de réparation en station.",Leonel,1,"BRICO DEPOT ROUEN - MONT RIBOUDET 1750 ",GUILBERT,5063022057426,2023-05-23,6,2
524745,01.03.2024,05.03.2024,"SMART 42 SPO 12D-LAMG600",62,MTD,16,"La station doit faire un diagnostic de la machine.","MTD - standard","Demande de réparation en station.",Sylvie,1,"LEROY MERLIN NANCY SUD 130","SWAP 54",4008423892321,2024-03-01,3,2
524748,01.03.2024,05.03.2024,FPLMP196SP51,62,"NO NAME",16,"La station doit faire un diagnostic de la machine.",KINGFISHER,"Demande de réparation en station.",Leonel,1,"BRICO DEPOT MARSEILLE","BVM MOTOCULTURE",5063022057396,2023-02-27,5,2
524753,01.03.2024,01.03.2024,HPDEL200,721,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"LEROY MERLIN VALENCE N°166","SWAP 13",3661602041135,2023-02-09,5,0
524755,01.03.2024,01.03.2024,"BG OM 43 (SLN43F)",58,BESTGREEN,16,"La station doit faire un diagnostic de la machine.","BCM Sunray","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"MANIBER - BRICOMARCHE PDV20351","SWAP 82",3505391130758,2023-09-23,8,0
524758,01.03.2024,05.03.2024,"TTBCP43-4 ",55,TITAN,16,"La station doit faire un diagnostic de la machine.",KINGFISHER,"Demande de réparation en station.",Leonel,1,"BRICO DEPOT MONTELIMAR 1727 ","JL REPARETONDEUSE -  impératif téléphonez avant",5059340124278,2023-04-06,6,2
524759,01.03.2024,05.03.2024,HTRT42-1,35,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"MR BRICOLAGE MONTELIMAR SAS JC VICAT DECORATION","SWAP 54",3661602028372,2023-02-27,7,1
524760,01.03.2024,01.03.2024,GL3AQ-39947-145,704,"NO NAME",2,"La station a fait une demande de réparation qui doit être modérée par un admin.","BCM JIWEI ","Demande de réparation en station.","01 - Agent Technique SWAP",1,"GARANI - BRICOMARCHE pdv20262","GARANI - BRICOMARCHE pdv20262",3505391101956,0000-00-00,4,0
524761,01.03.2024,04.03.2024,"BG OM 43 (SLN43F)",58,BESTGREEN,16,"La station doit faire un diagnostic de la machine.","BCM Sunray","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"GALTY - BRICOMARCHE pdv20205","SWAP 54",3505391130758,2023-06-17,10,0
524762,01.03.2024,01.03.2024,CSP2525,39,BRICOMARCHE,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","BCM Dunsch","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"SAS DALLYS - BRICOMARCHE FERRIERES","SAS DALLYS - BRICOMARCHE FERRIERES",3999991605301,2023-10-26,10,0
524763,01.03.2024,01.03.2024,FPO350B,715,FEIDER,2,"La station a fait une demande de réparation qui doit être modérée par un admin.","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP",1,"LEROY MERLIN RENNES NORD 147",MAT'DOC,3661602027948,2023-06-23,5,0
524765,01.03.2024,04.03.2024,"MTE 1500",76,BESTGREEN,16,"La station doit faire un diagnostic de la machine.","BCM Johnwin","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"LOMABRI - BRICOMARCHE 20310","SWAP 13",3505390093061,2024-02-29,7,0
524767,01.03.2024,01.03.2024,HTDT5196-A,62,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP",1,"SAV AUCHAN CDR LE MANS","AUCHAN SERVICES",3661602040190,2023-08-14,2,0
524769,01.03.2024,04.03.2024,"TT 4140",35,BESTGREEN,16,"La station doit faire un diagnostic de la machine.","BCM Johnwin","Demande de Garantie","01 - Agent Technique SWAP",1,"VALVIC - BRICOMARCHE pdv05649 ",NULL,3505390095492,0000-00-00,3,0
524774,01.03.2024,04.03.2024,"CSP2525 (PN2500-2A)",39,BRICOMARCHE,16,"La station doit faire un diagnostic de la machine.","BCM Johnwin","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"JUNATHIER - BRICOMARCHE pdv06296",AMMECA,3999991696699,2024-02-20,7,0
524775,01.03.2024,01.03.2024,ABW-VBS-100P(B),104,FOXTER,2,"La station a fait une demande de réparation qui doit être modérée par un admin.","NHP FOXTER - LECLERC","Demande de réparation en station.","01 - Agent Technique SWAP",1,NULL,"SAV LECLERC EST",3601029922136,2023-11-15,5,0
524821,01.03.2024,04.03.2024,HTD5121R-A,1248,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICOPRIVE L'UNION","ALPHA MEKA CYCLE MOTOCULTURE",3661602046475,2023-03-17,8,0
524825,01.03.2024,04.03.2024,HBP1200,513,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICOPRIVE L'UNION","SWAP 82",3661602024169,2023-09-12,7,0
524826,01.03.2024,04.03.2024,HTRTPRO5350-4-1,35,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"CASTORAMA GIVORS Mag N° 331 ","AF MOTOCULTURE - ITINERANT UNIQUEMENT SUR RDV",3661602011466,2023-03-10,5,0
524828,01.03.2024,04.03.2024,"CSP2525 (PN2500-2A)",39,BRICOMARCHE,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","BCM Johnwin","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"PERENNE - BRICOMARCHE pdv04076","PERENNE - BRICOMARCHE pdv04076",3999991696699,2024-01-23,15,0
524829,01.03.2024,01.03.2024,F-CROSS,1258,FEIDER,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de Garantie","03 - Agent Vérification SWAP",1,"Brico Dépôt Ballainvilliers",NULL,3032651936046,2023-07-22,1,0
524831,01.03.2024,04.03.2024,"BG B2800 (MK-L772)",72,BESTGREEN,16,"La station doit faire un diagnostic de la machine.","BCM Johnwin","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"MANIBER - BRICOMARCHE PDV20351","SWAP 13",3505391106586,2023-09-20,7,0
524832,01.03.2024,01.03.2024,ABW-VBS-100P(B),104,FOXTER,16,"La station doit faire un diagnostic de la machine.","NHP FOXTER - LECLERC","Demande de Garantie","03 - Agent Vérification SWAP",1,"LECLERC LOUVIERS DISTRIBUTION",NULL,3601029922136,2022-03-24,1,0
524833,01.03.2024,05.03.2024,FCPR852-A,135,FEIDER,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICO DEPOT MORLAIX PLOUIGNEAU 2375","MOTOCULTURE DE L'AULNE",3661602021793,2022-10-13,5,4
524835,01.03.2024,04.03.2024,FTRE2240,23,FEIDER,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICOPRIVE L'UNION","SWAP 13",3661602025777,2023-11-17,9,0
524837,01.03.2024,01.03.2024,HTRT42-1,35,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de Garantie","03 - Agent Vérification SWAP",1,"BATI LOISIR -  SAINT MEEN LE GRAND",NULL,3661602028372,2024-02-29,1,0
524861,02.03.2024,02.03.2024,HMELB20V2A-A,1270,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de Garantie","03 - Agent Vérification SWAP",1,"ARPETTE - BRICOMARCHE 07361",NULL,3661602047397,2023-12-18,1,0
524862,02.03.2024,04.03.2024,TTLMP170SP53,62,TITAN,16,"La station doit faire un diagnostic de la machine.",KINGFISHER,"Demande de Garantie","01 - Agent Technique SWAP",1,"BRICO DEPOT 1716 BESANCON - CHALEZEULE",NULL,5063022057426,2023-05-18,3,0
524863,02.03.2024,04.03.2024,HY80-A-2,95,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de Garantie","01 - Agent Technique SWAP",1,"CASTORAMA DUNKERQUE N° 2313",NULL,3661602008701,2024-02-02,3,0
524872,02.03.2024,04.03.2024,81967950,62,STERWINS,16,"La station doit faire un diagnostic de la machine.","LEROY MERLIN FR - STERWINS","Demande de Garantie",Roulio,0,"LEROY MERLIN NANTES 053",NULL,3276000429890,2023-04-30,2,0
524876,02.03.2024,04.03.2024,HG800-A,106,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de Garantie","01 - Agent Technique SWAP",1,CAPITOOLS,NULL,3661602009777,2023-05-07,4,0
524885,02.03.2024,05.03.2024,"BG B2800 (MK-L772)",72,BESTGREEN,16,"La station doit faire un diagnostic de la machine.","BCM Johnwin","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICORAMA SOISY SOUS MONTMORENCY","SWAP 13",3505391106586,2024-02-27,8,1
524887,02.03.2024,05.03.2024,HTRT5850,35,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICORAMA GAILLARD - PDV09506","SWAP 54",3661602050298,2024-02-27,6,1
524888,02.03.2024,04.03.2024,HTRT5850,35,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICORAMA SILLINGY - PDV09506","SWAP 54",3661602050298,2024-01-06,6,0
524890,02.03.2024,04.03.2024,HMELB20V2A,1270,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"MISORIC - BRICOMARCHE 03042","SWAP 13",3661602047397,2023-12-04,5,0
524891,02.03.2024,04.03.2024,TTLMP170SP53,62,TITAN,16,"La station doit faire un diagnostic de la machine.",KINGFISHER,"Demande de Garantie","01 - Agent Technique SWAP",1,"BRICO DEPOT CHALONS EN CHAMPAGNE 2369 ",NULL,5063022057426,2023-05-22,3,0
524892,02.03.2024,04.03.2024,TTBVP25-2,68,TITAN,16,"La station doit faire un diagnostic de la machine.","KINGFISHER (Bronze)","Demande de Garantie","01 - Agent Technique SWAP",1,"BRICO DEPOT CHALONS EN CHAMPAGNE 2369 ",NULL,5059340256351,2023-10-30,3,0
524893,02.03.2024,02.03.2024,HBP1200,513,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de Garantie",Sylvie,0,"CASTORAMA METZ 2  N°1502",NULL,3661602024169,2022-11-18,1,0
524894,02.03.2024,02.03.2024,RAC3100-A,107,RACING,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.",Nadine,0,"BRICO DEPOT SAN ANTONIO-VALENCIA","REPARA TALLER",3661602017666,2023-09-04,2,0
524895,02.03.2024,04.03.2024,EBPW3000,104,ERBAUER,16,"La station doit faire un diagnostic de la machine.",KINGFISHER,"Demande de Garantie","01 - Agent Technique SWAP",1,"BRICO DEPOT ORLEANS  SARAN 1752 ",NULL,5063022018915,2024-02-26,3,0
524896,02.03.2024,04.03.2024,HTRT65,35,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICO DEPOT QUIMPER 2385","MOTOCULTURE DE L'AULNE",3661602046611,2022-09-29,4,0
524897,02.03.2024,04.03.2024,TTLMP875SP51-ES,62,TITAN,16,"La station doit faire un diagnostic de la machine.",KINGFISHER,"Demande de Garantie","01 - Agent Technique SWAP",1,"BRICO DEPOT ORLEANS  SARAN 1752 ",NULL,5063022057440,2023-05-19,4,0
524898,02.03.2024,04.03.2024,CSP2525,39,BRICOMARCHE,16,"La station doit faire un diagnostic de la machine.","BCM Dunsch","Demande de Garantie","03 - Agent Vérification SWAP",1,"MANIBER - BRICOMARCHE PDV20351",NULL,3999991605301,2023-10-25,2,0
524900,02.03.2024,04.03.2024,"98 SL (TTM298S-L452)",217,BESTGREEN,16,"La station doit faire un diagnostic de la machine.","BCM ZHONGJIAN / TOPSUN","Demande de Garantie","01 - Agent Technique SWAP",1,"AURCOR - BRICOMARCHE pdv20115",NULL,3505390090404,0000-00-00,3,0
524902,02.03.2024,04.03.2024,TTT933CHN,189,TITAN,16,"La station doit faire un diagnostic de la machine.",KINGFISHER,"Demande de Garantie","01 - Agent Technique SWAP",1,"BRICO DEPOT DREUX N°2442",NULL,5059340370262,2024-01-16,3,0
524903,02.03.2024,04.03.2024,RAC5045-2C,35,RACING,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICO DEPOT 1704 PERPIGNAN - CLAIRA","JACK'S ATELIER MOBILE MOTOCULTURE ",3661602049476,2023-03-25,5,0
524904,02.03.2024,04.03.2024,HTT50-A1,83,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","03 - Agent Vérification SWAP",1,"LEROY MERLIN BEZIERS (101)","GAYRARD MOTOCULTURE",3661602010780,2022-10-29,3,0
524932,02.03.2024,04.03.2024,HTREN40V-A,146,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de Garantie","01 - Agent Technique SWAP",1,"BRICOMARCHE  SAINT LIZIER - BRICODEL",NULL,3661602020444,2024-01-27,4,0
524936,02.03.2024,04.03.2024,HTRT65-2C,35,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","03 - Agent Vérification SWAP",1,"MARAIN - BRICOMARCHE PDV04944","MOTOCULTURE DE L'AULNE",3661602049094,2023-10-05,4,0
524938,02.03.2024,05.03.2024,HMELB20V2A,1270,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"GALOXA - BRICOMARCHE pdv20122","SWAP 54",3661602047397,2024-06-19,8,1
524974,03.03.2024,03.03.2024,HTRTPRO5350-4-1,35,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de Garantie","03 - Agent Vérification SWAP",1,"BRICO DEPOT MONTAUBAN 1747 ",NULL,3661602011466,2024-02-26,1,0
524975,03.03.2024,04.03.2024,TTLMP750SP53,62,TITAN,16,"La station doit faire un diagnostic de la machine.",KINGFISHER,"Demande de Garantie","01 - Agent Technique SWAP",1,"BRICO DEPOT ST BRIEUC  PLERIN  1775",NULL,5063022057471,2023-06-08,3,0
524978,03.03.2024,04.03.2024,TTTP123,77,TITAN,16,"La station doit faire un diagnostic de la machine.",KINGFISHER,"Demande de Garantie","01 - Agent Technique SWAP",1,"BRICO DEPOT ANGERS SAINT SYLVAIN D'ANJOU 1779 ",NULL,5059340349015,2023-09-06,3,0
525026,03.03.2024,04.03.2024,HCOMBIBP50-A,858,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de Garantie","03 - Agent Vérification SWAP",1,"BRICOPRIVE L'UNION",NULL,3661602026675,2023-03-25,2,0
525045,04.03.2024,04.03.2024,HBT196-1,73,HYUNDAI,38,"Le client doit indiquer s'il accepte ou non le devis SWAP","BUILDER / TCK","Prise en charge Hors Garantie","01 - Agent Technique SWAP",1,"BRICO DEPOT MONTEREAU CANNES ÉCLUSE 1788 ",ARMREPAR,3661602039521,2023-03-07,11,0
525059,04.03.2024,04.03.2024,HPACK20V7-2,709,HYUNDAI,34,"La station établit son devis pour réparer la machine","BUILDER / TCK","Prise en charge Hors Garantie",Nadine,1,"BRICOPRIVE L'UNION","SWAP 31",3661602039569,2023-03-08,1,0
525061,04.03.2024,04.03.2024,"BG B2800 (MK-L772)",72,BESTGREEN,16,"La station doit faire un diagnostic de la machine.","BCM Johnwin","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"REKIN - BRICOMARCHE pdv20241",MJ'CAUX,3505391106586,2024-02-26,6,0
525062,04.03.2024,04.03.2024,TT5MTP26-2,58,TITAN,16,"La station doit faire un diagnostic de la machine.",KINGFISHER,"Demande de réparation en station.",Leonel,1,"BRICO DEPOT CHALONS EN CHAMPAGNE 2369 ","SAN JOSE MATERIELS JARDIN ",5059340256061,2023-06-27,6,0
525065,04.03.2024,04.03.2024,HSF1300,514,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICO DEPOT 1723 CLERMONT-FERRAND-LEMPDES","BRICOMARCHE CLAMVALJEAN PDV07853",3661602024213,2022-07-14,7,0
525067,04.03.2024,04.03.2024,TTLMP875SP51-ES,62,TITAN,16,"La station doit faire un diagnostic de la machine.",KINGFISHER,"Demande de Garantie",Leonel,1,"BRICO DEPOT VILLEMANDEUR N°2433",NULL,5063022057440,0000-00-00,4,0
525068,04.03.2024,04.03.2024,TTLMP875SP51-ES,62,TITAN,16,"La station doit faire un diagnostic de la machine.",KINGFISHER,"Demande de Garantie","03 - Agent Vérification SWAP",1,"BRICO DEPOT VILLEMANDEUR N°2433",NULL,5063022057440,0000-00-00,1,0
525069,04.03.2024,04.03.2024,TTLMP875SP51-ES,62,TITAN,16,"La station doit faire un diagnostic de la machine.",KINGFISHER,"Demande de Garantie","05 - Agent Moteur BS/Honda",0,"BRICO DEPOT VILLEMANDEUR N°2433",NULL,5063022057440,0000-00-00,2,0
525070,04.03.2024,04.03.2024,MFS-4300-1,58,BRICOMARCHE,16,"La station doit faire un diagnostic de la machine.","BCM Johnwin","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BREQUIN - BRICOMARCHE","SWAP 54",3999991674727,2023-10-06,6,0
525073,04.03.2024,04.03.2024,TTLMP875SP51-ES,62,TITAN,16,"La station doit faire un diagnostic de la machine.",KINGFISHER,"Demande de Garantie","05 - Agent Moteur BS/Honda",0,"BRICO DEPOT VILLEMANDEUR N°2433",NULL,5063022057440,0000-00-00,2,0
